"","player","team","position","points","total_rebounds","assists","steals","blocks","missed_field_goals","missed_free_throws","turnovers","games_played","efficiency","salary"
"371","Otto Porter","WAS","SF",11.6133333333333,5.21333333333333,1.6,1.4,0.426666666666667,-5.04,-0.413333333333333,-0.933333333333333,75,6.01437546771067,4662960
"372","P.J. Hairston","MEM","SF",6.88888888888889,2.55555555555556,0.5,0.444444444444444,0.222222222222222,-4.77777777777778,-0.333333333333333,-0.944444444444444,18,0.575165266770215,1201440
"373","P.J. Tucker","PHO","SF",7.95121951219512,6.24390243902439,2.15853658536585,1.29268292682927,0.24390243902439,-4.18292682926829,-0.439024390243902,-1.35365853658537,82,3.47739001760564,5500000
"374","Pablo Prigioni","LAC","PG",2.45762711864407,1.93220338983051,2.20338983050847,0.898305084745763,0.0169491525423729,-1.55932203389831,-0.0169491525423729,-0.830508474576271,59,1.15933733168865,981348
"375","Pat Connaughton","POR","SG",1.05882352941176,0.941176470588235,0.294117647058824,0.0588235294117647,0,-1.05882352941176,0,-0.294117647058824,34,-0.78209507274799,525093
"376","Patrick Beverley","HOU","PG",9.85915492957746,3.52112676056338,3.36619718309859,1.32394366197183,0.366197183098592,-4.73239436619718,-0.394366197183099,-1.28169014084507,71,3.93435885990142,6500000
"377","Patrick Mills","SAS","PG",8.51851851851852,1.95061728395062,2.79012345679012,0.728395061728395,0.0740740740740741,-4.34567901234568,-0.135802469135802,-0.938271604938272,81,3.00749409728446,3578947
"378","Patrick Patterson","TOR","PF",6.87341772151899,4.32911392405063,1.18987341772152,0.670886075949367,0.40506329113924,-3.65822784810127,-0.0632911392405063,-0.822784810126582,79,3.01603535596401,6268675
"379","Pau Gasol","CHI","C",16.4861111111111,11.0138888888889,4.08333333333333,0.583333333333333,2.02777777777778,-7.33333333333333,-0.833333333333333,-2.27777777777778,72,9.86307630978368,7448760
"380","Paul George","IND","SF",23.1358024691358,6.95061728395062,4.06172839506173,1.87654320987654,0.358024691358025,-10.4197530864198,-0.91358024691358,-3.2716049382716,81,9.56389201234166,17120106
"381","Paul Millsap","ATL","PF",17.0987654320988,9.03703703703704,3.2716049382716,1.81481481481481,1.71604938271605,-6.97530864197531,-1.22222222222222,-2.35802469135802,81,8.48483448951528,1.9e+07
"382","Paul Pierce","LAC","SF",6.13235294117647,2.73529411764706,1.04411764705882,0.485294117647059,0.25,-3.72058823529412,-0.176470588235294,-0.852941176470588,68,1.68650250453081,3400000
"383","Phil Pressey","PHI","PG",3.92857142857143,1.64285714285714,3.28571428571429,0.785714285714286,0.0714285714285714,-2.42857142857143,-0.642857142857143,-1.35714285714286,14,0.310588750337658,172739
"384","Phil Pressey","PHO","PG",2.44444444444444,0.888888888888889,3.22222222222222,0.777777777777778,0.333333333333333,-1.55555555555556,-0.333333333333333,-1.55555555555556,9,0.381282532324857,111444
"385","Quincy Acy","SAC","PF",5.20338983050847,3.1864406779661,0.457627118644068,0.491525423728814,0.406779661016949,-1.61016949152542,-0.305084745762712,-0.457627118644068,59,3.20919075814231,981348
"386","R.J. Hunter","BOS","SG",2.69444444444444,1.02777777777778,0.361111111111111,0.388888888888889,0.111111111111111,-1.72222222222222,-0.0277777777777778,-0.305555555555556,36,-0.295575106792414,1148640
"387","Rajon Rondo","SAC","PG",11.9305555555556,6.04166666666667,11.6527777777778,1.95833333333333,0.138888888888889,-5.93055555555556,-0.875,-3.86111111111111,72,5.45431766688133,9500000
"388","Rakeem Christmas","IND","PF",4,1,0,0,0,0,0,0,1,3.72124143658378,1e+06
"389","Ramon Sessions","WAS","PG",9.87804878048781,2.47560975609756,2.91463414634146,0.560975609756098,0.0609756097560976,-3.80487804878049,-0.841463414634146,-1.40243902439024,82,3.50241662008261,2170465
"390","Randy Foye","OKC","SG",5.59259259259259,1.88888888888889,1.81481481481481,0.481481481481481,0.481481481481481,-3.59259259259259,-0.185185185185185,-1.03703703703704,27,-0.855541483503962,3270000
"391","Rashad Vaughn","MIL","SG",3.1,1.25714285714286,0.557142857142857,0.414285714285714,0.228571428571429,-2.64285714285714,-0.0428571428571429,-0.4,70,-1.41821106326843,1733040
"392","Rasual Butler","SAS","SF",2.69565217391304,1.21739130434783,0.521739130434783,0.282608695652174,0.5,-1.19565217391304,-0.108695652173913,-0.173913043478261,46,1.56929717408318,1499187
"393","Raul Neto","UTA","PG",5.87654320987654,1.48148148148148,2.14814814814815,0.765432098765432,0.0246913580246914,-2.93827160493827,-0.222222222222222,-1.34567901234568,81,1.57509004392951,1e+06
"394","Ray McCallum","MEM","PG",6.9,1.6,2.7,0.7,0.3,-5.1,-0.2,-1.3,10,0.0887536240782974,111444
"395","Ray McCallum","SAS","PG",2.19354838709677,1,1.06451612903226,0.161290322580645,0.129032258064516,-1.29032258064516,-0.032258064516129,-0.354838709677419,31,0.718481408511254,947276
"396","Raymond Felton","DAL","PG",9.5375,3.225,3.55,0.85,0.1875,-5.0625,-0.3375,-1.5125,80,2.82074463302486,3950313
"397","Reggie Bullock","DET","SF",3.2972972972973,1.83783783783784,0.72972972972973,0.27027027027027,0.0540540540540541,-1.48648648648649,-0.027027027027027,-0.216216216216216,37,1.89950631417533,1252440
"398","Reggie Jackson","DET","PG",18.8481012658228,3.20253164556962,6.22784810126582,0.746835443037975,0.139240506329114,-8.91139240506329,-0.582278481012658,-2.82278481012658,79,5.91752927843577,1.4e+07
"399","Richard Jefferson","CLE","SF",5.54054054054054,1.72972972972973,0.797297297297297,0.445945945945946,0.189189189189189,-2.28378378378378,-0.391891891891892,-0.581081081081081,74,2.41495962517,1499000
"400","Richaun Holmes","PHI","PF",5.62745098039216,2.64705882352941,0.647058823529412,0.372549019607843,0.784313725490196,-2.11764705882353,-0.450980392156863,-0.627450980392157,51,2.79716201471269,1050000
"401","Ricky Rubio","MIN","PG",10.0789473684211,4.28947368421053,8.6578947368421,2.13157894736842,0.131578947368421,-4.82894736842105,-0.631578947368421,-2.53947368421053,76,5.23527496070827,12365000
"402","Robert Covington","PHI","SF",12.8059701492537,6.25373134328358,1.44776119402985,1.56716417910448,0.597014925373134,-6.53731343283582,-0.552238805970149,-2.13432835820896,67,4.51192909623119,1e+06
"403","Robert Sacre","LAL","C",3.48,2.88,0.56,0.16,0.4,-1.76,-0.52,-0.48,25,1.2641158892271,981348
"404","Robin Lopez","NYK","C",10.2682926829268,7.34146341463415,1.39024390243902,0.195121951219512,1.57317073170732,-3.71951219512195,-0.402439024390244,-1.6219512195122,82,6.84955204603623,1.3e+07
"405","Rodney Hood","UTA","SG",14.5443037974684,3.37974683544304,2.69620253164557,0.924050632911392,0.20253164556962,-7.13924050632911,-0.354430379746835,-1.58227848101266,79,0.91920630236417,1348440
"406","Rodney Stuckey","IND","PG",8.91379310344828,2.68965517241379,2.44827586206897,0.741379310344828,0.137931034482759,-4.48275862068965,-0.46551724137931,-1.31034482758621,58,2.34503506079811,6500000
"407","Rondae Hollis-Jefferson","BRK","SF",5.75862068965517,5.31034482758621,1.48275862068966,1.3448275862069,0.551724137931034,-2.58620689655172,-0.517241379310345,-0.896551724137931,29,3.22645593344993,1335480
"408","Ronnie Price","PHO","PG",5.33870967741935,1.59677419354839,2.37096774193548,1.19354838709677,0.209677419354839,-3,-0.161290322580645,-1.12903225806452,62,1.67979536917807,1499187
"409","Roy Hibbert","LAL","C",5.93827160493827,4.91358024691358,1.17283950617284,0.395061728395062,1.35802469135802,-2.82716049382716,-0.345679012345679,-0.938271604938272,81,3.65158341789956,15500000
"410","Rudy Gay","SAC","SF",17.2,6.51428571428571,1.71428571428571,1.42857142857143,0.728571428571429,-7.72857142857143,-0.8,-1.98571428571429,70,7.1606489427309,12403101
"411","Rudy Gobert","UTA","C",9.13114754098361,10.9508196721311,1.49180327868852,0.737704918032787,2.21311475409836,-2.55737704918033,-2,-1.86885245901639,61,5.16809518818462,1175880
"412","Russ Smith","MEM","PG",1.53333333333333,0.6,0.733333333333333,0.333333333333333,0.0666666666666667,-1,-0.333333333333333,-0.466666666666667,15,-0.239569664684794,816482
"413","Russell Westbrook","OKC","PG",23.475,7.825,10.425,2.0375,0.25,-9.85,-1.35,-4.275,80,9.68009522566806,16744218
"414","Ryan Anderson","NOP","PF",17.030303030303,6,1.10606060606061,0.575757575757576,0.378787878787879,-8.06060606060606,-0.439393939393939,-1.36363636363636,66,6.41012747672506,8500000
"415","Ryan Hollins","MEM","C",3.625,2.71875,0.3125,0.1875,0.625,-0.84375,-0.5,-0.65625,32,2.27229440060188,593056
"416","Ryan Hollins","WAS","C",1.6,2.2,0,0,0.2,-0.6,0,-0.6,5,0.961861608810429,176375
"417","Ryan Kelly","LAL","PF",4.22222222222222,3.36111111111111,0.555555555555556,0.361111111111111,0.277777777777778,-2.61111111111111,-0.472222222222222,-0.5,36,0.905696179734236,1724250
"418","Salah Mejri","DAL","C",3.67647058823529,3.61764705882353,0.294117647058824,0.235294117647059,1.05882352941176,-0.852941176470588,-0.558823529411765,-0.676470588235294,34,2.57334412499512,525093
"419","Sam Dekker","HOU","SF",0,0.333333333333333,0,0.333333333333333,0,0,0,0,3,0.199853330889025,1646400
"420","Sasha Kaun","CLE","C",0.92,1.04,0.12,0.16,0.2,-0.32,-0.24,-0.28,25,0.331020028440603,1300000
"421","Sasha Vujacic","NYK","SG",4.85245901639344,2.44262295081967,1.37704918032787,0.557377049180328,0.0819672131147541,-2.80327868852459,-0.114754098360656,-0.721311475409836,61,-0.0118429055934166,1356146
"422","Sean Kilpatrick","BRK","SG",13.8260869565217,2.17391304347826,1.1304347826087,0.434782608695652,0.0869565217391304,-5.82608695652174,-0.260869565217391,-1.17391304347826,23,1.87995557694678,320594
"423","Sean Kilpatrick","DEN","SG",3.375,0.75,0.375,0.25,0,-1.625,-0.125,-0.5,8,-0.0182540634477511,99418
"424","Serge Ibaka","OKC","PF",12.6025641025641,6.83333333333333,0.846153846153846,0.487179487179487,1.8974358974359,-5.80769230769231,-0.384615384615385,-1.38461538461538,78,5.7117297621667,12350000
"425","Sergey Karasev","BRK","SF",2.425,1.45,0.875,0.15,0.05,-1.1,-0.05,-0.55,40,1.18803445088923,1599840
"426","Seth Curry","SAC","PG",6.79545454545455,1.36363636363636,1.52272727272727,0.5,0.0681818181818182,-2.77272727272727,-0.204545454545455,-0.818181818181818,44,2.73343988458044,947276
"427","Shabazz Muhammad","MIN","SF",10.5243902439024,3.25609756097561,0.634146341463415,0.292682926829268,0.0853658536585366,-4.4390243902439,-0.695121951219512,-0.853658536585366,82,4.02162552249411,2056920
"428","Shabazz Napier","ORL","PG",3.69090909090909,1,1.76363636363636,0.418181818181818,0.0181818181818182,-2.41818181818182,-0.218181818181818,-0.836363636363636,55,0.275870777092491,1294440
"429","Shane Larkin","BRK","PG",7.25641025641026,2.30769230769231,4.38461538461539,1.21794871794872,0.153846153846154,-3.58974358974359,-0.307692307692308,-1.87179487179487,78,2.77030689907097,1500000
"430","Shaun Livingston","GSW","PG",6.25641025641026,2.16666666666667,3.03846153846154,0.730769230769231,0.346153846153846,-2.25641025641026,-0.166666666666667,-1,78,3.83543366933882,5543725
"431","Shayne Whittington","IND","PF",1.57142857142857,1.71428571428571,0.428571428571429,0.142857142857143,0.142857142857143,-0.857142857142857,-0.142857142857143,-0.714285714285714,7,0.320962941331643,845059
"432","Shelvin Mack","UTA","PG",12.6785714285714,3.78571428571429,5.32142857142857,0.928571428571429,0.107142857142857,-6.35714285714286,-0.464285714285714,-2.89285714285714,28,3.47885155723574,2433333
"433","Solomon Hill","IND","SF",4.16949152542373,2.8135593220339,0.966101694915254,0.627118644067797,0.186440677966102,-1.94915254237288,-0.101694915254237,-0.559322033898305,59,2.27187456413797,1358880
"434","Sonny Weems","PHI","SF",2.42857142857143,1.71428571428571,0.285714285714286,0,0,-2,-0.142857142857143,-0.571428571428571,7,-0.308990771512717,2800000
"435","Spencer Dinwiddie","DET","PG",4.83333333333333,1.41666666666667,1.83333333333333,0.25,0,-2.91666666666667,-1.16666666666667,-0.583333333333333,12,-0.616158148719276,845059
"436","Spencer Hawes","CHO","PF",5.96491228070175,4.28070175438596,1.91228070175439,0.385964912280702,0.473684210526316,-3.19298245614035,-0.192982456140351,-1.01754385964912,57,2.58436221363679,5543725
"437","Stanley Johnson","DET","SF",8.12328767123288,4.19178082191781,1.61643835616438,0.753424657534247,0.164383561643836,-5.13698630136986,-0.301369863013699,-1.56164383561644,73,1.73850765283667,2841960
"438","Stephen Curry","GSW","PG",30.0632911392405,5.44303797468354,6.67088607594937,2.13924050632911,0.189873417721519,-10.0379746835443,-0.468354430379747,-3.31645569620253,79,15.7953450520311,11370786
"439","Steve Blake","DET","PG",4.37931034482759,1.53448275862069,3.44827586206897,0.413793103448276,0.0862068965517241,-2.53448275862069,-0.0689655172413793,-1.39655172413793,58,1.35577495713266,2170465
"440","Steve Novak","MIL","PF",2.33333333333333,0.333333333333333,0,0,0,-1.33333333333333,0,0,3,0.632599076802166,416886
"441","Steven Adams","OKC","C",7.95,6.6625,0.775,0.525,1.1125,-2.0625,-1.025,-1.05,80,5.25803627354055,2279040
"442","T.J. McConnell","PHI","PG",6.08641975308642,3.08641975308642,4.53086419753086,1.17283950617284,0.123456790123457,-3.03703703703704,-0.185185185185185,-1.72839506172839,81,2.88747163192039,525093
"443","T.J. Warren","PHO","SF",10.9574468085106,3.12765957446809,0.936170212765957,0.787234042553192,0.340425531914894,-4.68085106382979,-0.404255319148936,-0.680851063829787,47,5.11338216529065,2041080
"444","Taj Gibson","CHI","PF",8.58904109589041,6.9041095890411,1.45205479452055,0.643835616438356,1.05479452054795,-3.24657534246575,-0.616438356164384,-1.06849315068493,73,4.88785960895141,8500000
"445","Tarik Black","LAL","C",3.41025641025641,4.02564102564103,0.41025641025641,0.358974358974359,0.461538461538462,-1.20512820512821,-0.666666666666667,-0.564102564102564,39,1.71934781724495,845059
"446","Tayshaun Prince","MIN","SF",2.87012987012987,1.90909090909091,0.948051948051948,0.467532467532468,0.168831168831169,-1.64935064935065,-0.0779220779220779,-0.350649350649351,77,1.3536645449693,1499187
"447","Terrence Jones","HOU","PF",8.68,4.22,0.82,0.46,0.78,-4.02,-0.78,-0.98,50,3.05547923439006,2489530
"448","Terrence Ross","TOR","SF",9.86301369863014,2.53424657534247,0.767123287671233,0.73972602739726,0.342465753424658,-4.87671232876712,-0.178082191780822,-0.63013698630137,73,4.02544163305421,3553917
"449","Terry Rozier","BOS","PG",1.84615384615385,1.61538461538462,0.948717948717949,0.153846153846154,0.0256410256410256,-1.97435897435897,-0.0512820512820513,-0.487179487179487,39,-0.656137875000561,1824360
"450","Thabo Sefolosha","ATL","SF",6.4,4.45333333333333,1.42666666666667,1.13333333333333,0.493333333333333,-2.45333333333333,-0.493333333333333,-0.906666666666667,75,3.74615981342487,4e+06
"451","Thaddeus Young","BRK","PF",15.0958904109589,9.04109589041096,1.84931506849315,1.53424657534247,0.506849315068493,-6.41095890410959,-0.794520547945205,-1.86301369863014,73,7.02953804189768,11200000
"452","Thanasis Antetokounmpo","NYK","SF",3,0.5,0,0,0,-0.5,0,0,2,2.3389641973081,105888
"453","Thomas Robinson","BRK","PF",4.32394366197183,5.05633802816901,0.647887323943662,0.549295774647887,0.507042253521127,-2.26760563380282,-0.873239436619718,-0.971830985915493,71,1.02171220868346,981300
"454","Tiago Splitter","ATL","C",5.58333333333333,3.33333333333333,0.833333333333333,0.555555555555556,0.333333333333333,-2.05555555555556,-0.25,-0.666666666666667,36,3.68226313659784,8500000
"455","Tibor Pleiss","UTA","C",2,1.25,0.166666666666667,0.0833333333333333,0.166666666666667,-1.16666666666667,0,-0.666666666666667,12,0.640703527645593,3e+06
"456","Tim Duncan","SAS","C",8.55737704918033,7.32786885245902,2.67213114754098,0.770491803278688,1.27868852459016,-3.70491803278689,-0.639344262295082,-1.47540983606557,61,5.42585782968332,5e+06
"457","Tim Frazier","NOP","PG",13.125,4.4375,7.5,1.4375,0.0625,-5.8125,-0.875,-2.375,16,5.67047296262548,144157
"458","Tim Frazier","POR","PG",1.45714285714286,1.11428571428571,1.2,0.285714285714286,0.0285714285714286,-1.14285714285714,-0.2,-0.771428571428571,35,-0.306172067282256,845059
"459","Tim Hardaway","ATL","SG",6.3921568627451,1.68627450980392,1,0.411764705882353,0.137254901960784,-2.96078431372549,-0.117647058823529,-0.450980392156863,51,0.929011948710551,1304520
"460","Timofey Mozgov","CLE","C",6.25,4.43421052631579,0.434210526315789,0.289473684210526,0.75,-2.05263157894737,-0.355263157894737,-0.934210526315789,76,4.08177680696311,4950000
"461","Tobias Harris","DET","PF",16.5555555555556,6.22222222222222,2.59259259259259,0.666666666666667,0.444444444444444,-6.74074074074074,-0.296296296296296,-1.11111111111111,27,8.5260249989645,1.6e+07
"462","Toney Douglas","NOP","PG",8.70491803278689,2.34426229508197,2.57377049180328,1.14754098360656,0.0819672131147541,-4.29508196721311,-0.245901639344262,-1.04918032786885,61,3.14493669484994,1164858
"463","Tony Allen","MEM","SG",8.359375,4.625,1.09375,1.71875,0.28125,-3.96875,-0.75,-1.21875,64,0.350913381706825,5168539
"464","Tony Parker","SAS","PG",11.9027777777778,2.44444444444444,5.26388888888889,0.75,0.152777777777778,-5,-0.569444444444444,-1.81944444444444,72,5.01577740961976,13437500
"465","Tony Snell","CHI","SF",5.28125,3.109375,0.984375,0.25,0.265625,-3.328125,-0.046875,-0.8125,64,1.50209829831388,1535880
"466","Tony Wroten","PHI","PG",8.375,2.625,2.5,0.375,0,-5.375,-2.125,-3.625,8,-4.21200886071891,2179354
"467","Trevor Ariza","HOU","SF",12.6543209876543,4.51851851851852,2.32098765432099,1.97530864197531,0.320987654320988,-6.19753086419753,-0.432098765432099,-1.39506172839506,81,5.65097016156461,8193030
"468","Trevor Booker","UTA","PF",5.86075949367089,5.72151898734177,1.06329113924051,0.746835443037975,0.518987341772152,-2.50632911392405,-0.443037974683544,-1.0253164556962,79,3.02571836757471,4775000
"469","Trey Burke","UTA","PG",10.609375,1.75,2.3125,0.546875,0.09375,-5.8125,-0.234375,-1.25,64,2.26180902058409,2658240
"470","Trey Lyles","UTA","PF",6.1,3.7375,0.7375,0.325,0.225,-3.0625,-0.3125,-0.8125,80,2.15261479074957,2239800
"471","Tristan Thompson","CLE","PF",7.84146341463415,9,0.75609756097561,0.463414634146341,0.621951219512195,-2.10975609756098,-1.13414634146341,-0.74390243902439,82,4.82967736940811,14260870
"472","Troy Daniels","CHO","SG",5.62790697674419,1.32558139534884,0.488372093023256,0.255813953488372,0.0697674418604651,-2.27906976744186,-0.0930232558139535,-0.558139534883721,43,1.01972152681287,947276
"473","Ty Lawson","HOU","PG",5.83018867924528,1.67924528301887,3.39622641509434,0.811320754716981,0.113207547169811,-3.32075471698113,-0.452830188679245,-1.54716981132075,53,1.11618940254736,12404495
"474","Ty Lawson","IND","PG",4.92307692307692,2.38461538461538,4.38461538461539,0.769230769230769,0.0769230769230769,-3,-0.230769230769231,-1,13,2.03077121354144,265058
"475","Tyler Ennis","MIL","PG",4.47826086956522,1.6304347826087,2.06521739130435,0.543478260869565,0.0217391304347826,-2.23913043478261,-0.195652173913043,-1,46,1.42654591755208,1662360
"476","Tyler Hansbrough","CHO","PF",2.36363636363636,2.02272727272727,0.181818181818182,0.272727272727273,0.159090909090909,-0.886363636363636,-0.613636363636364,-0.272727272727273,44,0.704408143797948,1185784
"477","Tyler Johnson","MIA","SG",8.72222222222222,3.02777777777778,2.19444444444444,0.666666666666667,0.388888888888889,-3.47222222222222,-0.361111111111111,-1.30555555555556,36,1.91128439325677,845059
"478","Tyler Zeller","BOS","C",6.06666666666667,2.96666666666667,0.483333333333333,0.166666666666667,0.366666666666667,-2.53333333333333,-0.333333333333333,-0.766666666666667,60,3.09550180566777,2616975
"479","Tyreke Evans","NOP","SG",15.16,5.16,6.56,1.28,0.32,-7.12,-0.76,-2.92,25,1.78369633337003,11227000
"480","Tyson Chandler","PHO","C",7.15151515151515,8.72727272727273,0.96969696969697,0.545454545454545,0.666666666666667,-1.98484848484848,-0.984848484848485,-1.40909090909091,66,4.54772237518264,1.3e+07
"481","Tyus Jones","MIN","PG",4.21621621621622,1.27027027027027,2.91891891891892,0.837837837837838,0.0810810810810811,-2.7027027027027,-0.297297297297297,-0.891891891891892,37,0.981397861059542,1282080
"482","Udonis Haslem","MIA","PF",1.59459459459459,2.02702702702703,0.378378378378378,0.135135135135135,0.0540540540540541,-1.02702702702703,-0.108108108108108,-0.135135135135135,37,0.591830409160642,2854940
"483","Victor Oladipo","ORL","SG",16.0138888888889,4.79166666666667,3.91666666666667,1.61111111111111,0.75,-7.56944444444444,-0.583333333333333,-2.125,72,1.89175575594307,5192520
"484","Vince Carter","MEM","SG",6.58333333333333,2.43333333333333,0.933333333333333,0.633333333333333,0.266666666666667,-3.5,-0.233333333333333,-0.583333333333333,60,0.115030848349053,4088091
"485","Walter Tavares","ATL","C",2.27272727272727,1.90909090909091,0.272727272727273,0.0909090909090909,0.545454545454545,-0.727272727272727,-0.454545454545455,-0.454545454545455,11,1.06126500660832,1e+06
"486","Wayne Ellington","BRK","SG",7.71052631578947,2.28947368421053,1.09210526315789,0.631578947368421,0.0657894736842105,-4.51315789473684,-0.118421052631579,-0.592105263157895,76,-0.430551029881252,1500000
"487","Wesley Johnson","LAC","SF",6.8625,3.1,0.6125,1.1125,0.7,-3.8375,-0.2,-0.675,80,2.66410490990975,1100600
"488","Wesley Matthews","DAL","SG",12.525641025641,3.05128205128205,1.93589743589744,1,0.217948717948718,-6.70512820512821,-0.256410256410256,-1,78,0.194501395250425,16400000
"489","Will Barton","DEN","SG",14.3658536585366,5.80487804878049,2.47560975609756,0.865853658536585,0.475609756097561,-6.80487804878049,-0.634146341463415,-1.69512195121951,82,1.06253622969318,3333333
"490","Willie Cauley-Stein","SAC","C",7.01515151515152,5.33333333333333,0.560606060606061,0.727272727272727,1,-2.24242424242424,-0.666666666666667,-0.696969696969697,66,4.80181894878817,3398280
"491","Willie Reed","BRK","PF",4.66666666666667,3.12820512820513,0.256410256410256,0.153846153846154,0.769230769230769,-1.46153846153846,-0.641025641025641,-0.41025641025641,39,2.39052609122902,947276
"492","Xavier Munford","MEM","SG",5.71428571428571,2.21428571428571,1.57142857142857,0.928571428571429,0.214285714285714,-3.21428571428571,-0.5,-1.07142857142857,14,-0.678139917022114,89588
"493","Zach LaVine","MIN","SG",14.0243902439024,2.78048780487805,3.0609756097561,0.841463414634146,0.207317073170732,-6.41463414634146,-0.51219512195122,-1.89024390243902,82,1.17495088392765,2148360
"494","Zach Randolph","MEM","PF",15.2941176470588,7.77941176470588,2.08823529411765,0.632352941176471,0.191176470588235,-7,-0.647058823529412,-1.54411764705882,68,6.26975661724288,9638555
"495","Zaza Pachulia","DAL","C",8.55263157894737,9.44736842105263,1.68421052631579,0.842105263157895,0.289473684210526,-3.30263157894737,-0.842105263157895,-1.56578947368421,76,5.00470763501623,5200000
